// List of Teams and their ID's:
//592 => ID of Tohoku Golden Eagles
//589 => ID of Chiba Marines
//584 => ID of Tokyo Swallows
//585 => ID of Saitama Lions
//587 => ID of Tokyo Giants
//593 => ID of Yokohama DeNA Bay Stars
//590 => ID of Osaka Tigers
//591 => ID of Osaka Buffaloes
//588 => ID of Hiroshima Toyo Carp
//583 => ID of Hokkaido Fighters
//594 => ID of Aichi Dragons
//586 => ID of Fukuoka Hawks
//
//
//id, del, team_id, Team Name, League Name, LastName, FirstName, NickName, UniformNumber, DayOB, MonthOB, YearOB, NationalityID, Nation, CityID, City, facial_type, Height (cm), Weight (kg), Bats, Throws, Position, ML Service, 40 man roster service, pro years, options used, Contact vL, Gap vL, Power vL, Eye vL, Avoid K vL, BABIP vL, Contract Vr, Gap Vr, Power vR, Eye vR, Ks vR, BABIP vR, Contact Pot, Gap Pot, Power Pot, Eye Pot, Ks Pot, BABIP Pot, HBP, GB Batter type, FB Batter type, speed, steal rate, steal, running, sac bunt, bunt hit,Move vL, Control vL, Movement vR, Control vR, Move Pot, Control Pot, HBP, WP, Balk, Stamina, Hold, GB%, Velocity, ArmSlot, Infield Range, Infield Error, Infield Arm, DP, CatcherAbil, Catcher Arm, OF Range, OF Error, OF Arm, PExp, CExp, 1bExp, 2bExp, 3bExp, ssExp, LFExp, CFExp, RFExp, use expected, expected level, expected ab, expected avg, expected 2b, expected 3b, expected hr, expected bb, expected k, expected hbp, contract y1, contract y2, contract y3, contract y4, contract y5, contract y6, contract y7, contract y8, contract y9, contract y10, contract current year (0 = first year), extension y1, extension y2, extension y3, extension y4, extension y5, extension y6, extension y7, extension y8, extension y9, extension y10, greed, loyalty, play_for_winner, work_ethic, intelligence, leader ability, Stuff Overall, Stuff R/L split, Stuff Pot., Fastball (scale: 0-5), Slider, Curveball, Changeup, Cutter, Sinker, Splitter, Forkball, Screwball, Circlechange, Knucklecurve, Knuckleball, Fastball Pot.(scale: 0-5), Slider Pot., Curveball Pot., Changeup Pot., Cutter Pot., Sinker Pot., Splitter Pot., Forkball Pot., Screwball Pot., Circlechange Pot., Knucklecurve Pot., Knuckleball Pot., Hitter 3B/2B ratio, pbabip, lahman_id, bbref_id, bbrefminors_id, twitter_handle, Catcher Framing, Velo Pot
21531,0,0,-,,Torres,Christian,,35,7,9,1993,151,Puerto Rico,17000,Canóvanas,5,183,161,2,2,12,0,0,4,0,112,106,80,138,105,116,112,106,80,138,105,116,112,106,80,138,105,116,10,0,0,66,89,55,55,91,55,315,260,286,260,299,260,10,5,1,44,111,53,13,3,58,77,105,54,9,3,1,1,1,90,0,0,0,0,0,0,0,0,0,1,550,.287,0,0,20,83,71,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,94,111,98,99,103,258,1.0910,258,215,215,0,215,0,0,0,0,0,0,0,0,215,215,0,215,0,0,0,0,0,0,0,0,0,402,,,torres006chr,,9,13
154298,0,0,-,,Val,Jamesson,,18,13,12,2005,84,Haiti,15704,Croix-des-Bouquets,1,185,163,3,1,5,0,0,1,0,170,201,280,301,183,171,168,186,256,276,178,169,315,334,273,353,298,334,6,0,0,103,106,156,99,115,95,12,12,12,22,25,18,6,6,9,5,0,39,1,4,81,86,110,57,4,4,84,102,93,0,0,150,50,150,0,0,0,0,0,1,550,.160,7,0,6,27,190,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,87,63,173,106,73,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,,,val---000jam,,0,1
69743,0,0,-,,Araujo,Gabriel,,0,7,9,2004,210,Venezuela,83920,Valencia,5,183,174,1,1,8,0,0,3,0,199,213,231,264,212,198,193,210,224,249,204,194,332,280,395,315,388,268,10,0,0,75,64,146,94,96,82,10,6,12,12,11,15,10,11,5,2,0,34,1,3,12,25,41,23,2,1,111,108,122,0,0,0,0,0,0,150,50,150,0,1,550,.167,9,0,5,23,181,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,80,67,120,83,98,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,386,,,araujo000gab,,2,1
67232,0,0,-,,John,Yorfran,,0,14,9,2004,210,Venezuela,26908,Guatire,5,178,163,3,1,4,0,0,3,0,220,206,206,219,241,211,222,211,206,216,248,208,389,303,206,471,467,280,9,0,0,90,81,146,99,102,93,15,20,17,22,16,21,9,7,12,1,0,32,1,3,126,122,102,114,2,2,77,94,50,0,0,0,150,150,150,0,0,0,0,1,550,.174,9,0,4,18,168,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,105,79,72,83,62,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,387,,,john--000yor,,2,1
59892,0,0,-,,Hillier,Cole,,6,7,12,2000,206,The United States,28719,Glendora,4,188,194,1,1,12,0,0,3,0,133,100,41,68,167,60,133,100,41,68,167,60,133,100,41,68,167,60,6,2,2,76,63,84,80,99,74,319,264,338,275,330,270,6,9,2,33,36,52,13,3,42,50,72,17,1,1,71,56,55,150,0,0,0,0,0,0,0,0,0,1,550,.300,0,0,18,79,73,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,162,94,162,143,57,265,1.0200,273,233,193,0,193,0,0,0,0,0,0,0,0,238,196,0,196,0,0,0,0,0,0,0,0,0,334,,,hillie000col,,1,13
59759,0,0,-,,Figueroa,John,,11,11,5,1999,206,The United States,23176,El Paso,4,178,194,2,1,2,0,0,1,0,177,144,88,141,215,154,162,144,88,141,184,147,165,144,88,141,192,150,1,1,2,74,84,51,87,69,36,2,2,2,2,2,2,1,1,1,1,0,0,0,4,15,19,39,3,96,101,2,2,2,0,150,0,0,0,0,0,0,0,0,1,550,.151,5,0,1,9,185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,171,155,70,92,71,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,413,,,figuer002joh,,96,0
56913,0,0,-,,Mora,Javier,,0,23,3,2003,210,Venezuela,69935,San Felipe,5,180,170,1,1,4,0,0,3,0,224,241,206,249,234,223,201,221,219,254,214,199,309,328,231,367,328,287,9,0,0,64,68,146,107,97,70,13,17,7,15,22,22,9,5,7,3,0,39,1,3,119,109,108,98,3,2,69,40,55,0,0,0,150,0,0,0,0,0,0,1,550,.170,10,0,4,23,176,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,114,55,61,117,83,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,383,,,mora--000jav,,3,1
55701,0,0,-,,Pena,Jhonson,,12,3,8,2002,56,Dominican Republic,70516,San Pedro de Macorís,1,183,154,1,1,8,0,0,5,0,197,221,261,268,209,197,184,202,234,242,197,182,336,300,241,380,370,306,11,0,0,95,107,156,102,115,51,8,22,4,13,7,22,11,6,10,6,0,36,1,4,108,121,86,97,2,1,128,144,95,0,0,0,0,0,0,150,200,150,0,1,550,.165,8,0,5,23,183,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,95,112,119,73,61,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,385,,,pena--004jho,,2,1
27776,0,0,-,,Weisenburger,Jack,,27,8,10,1997,206,The United States,66439,Rockford,4,191,220,1,1,12,0,0,6,0,107,106,35,71,97,116,107,106,35,71,97,116,107,106,35,71,97,116,6,0,0,24,31,26,16,77,2,328,226,370,251,351,240,6,5,1,35,88,36,14,3,47,57,133,37,1,3,47,46,64,200,0,0,0,0,0,0,0,0,0,1,550,.295,0,0,24,89,92,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,71,77,121,115,74,332,1.1970,332,265,265,0,0,214,0,0,0,0,0,0,0,265,265,0,0,214,0,0,0,0,0,0,0,0,335,,,weisen000jac,@jackweis13,1,14
24528,0,0,-,,Valverde,Alex,,33,26,9,1996,206,The United States,50031,Miami,5,188,185,1,1,12,0,0,6,0,80,145,33,69,79,73,82,139,30,62,76,80,82,141,31,64,77,78,5,0,0,37,31,48,32,154,1,268,300,264,299,266,300,5,15,1,64,72,52,11,3,38,10,104,14,4,1,78,30,38,200,0,0,0,0,0,0,0,0,0,1,550,.306,0,0,24,70,76,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,93,24,98,88,81,275,1.0040,275,256,0,208,208,0,0,0,0,0,0,0,0,256,0,208,208,0,0,0,0,0,0,0,0,0,333,,,valver000ale,@AlexVerde30,4,11
20532,0,0,-,,Ogle,Braeden,,29,30,7,1997,206,The United States,62314,Palm City,4,188,216,2,2,12,0,0,7,0,112,103,49,122,89,134,112,103,49,122,89,134,112,103,49,122,89,134,6,2,2,31,19,33,41,69,61,296,225,298,224,299,224,6,7,1,35,131,52,14,3,56,73,85,51,0,0,23,38,88,200,0,0,0,0,0,0,0,0,0,1,550,.296,0,0,21,95,84,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,60,112,51,101,75,299,.9690,299,221,0,275,221,0,0,0,0,0,0,0,0,221,0,275,221,0,0,0,0,0,0,0,0,0,335,,,ogle--000bra,,0,14
154056,0,0,-,,Sillet,Renny,,0,28,4,2007,210,Venezuela,2084,Acarigua,5,188,176,1,1,2,0,0,1,0,117,119,114,115,122,111,117,119,114,115,122,111,228,238,228,230,244,222,30,0,0,45,64,9,55,95,18,1,1,1,1,1,1,30,15,5,25,25,25,1,3,72,66,45,58,83,103,71,52,47,0,150,0,0,0,0,0,0,0,0,1,550,.122,4,0,1,8,228,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,153,174,118,66,72,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,393,,,sillet000ren,,96,1
67537,0,0,-,,Tejada,Ludwin,,0,12,5,2005,56,Dominican Republic,46930,Maimón,1,178,174,2,1,2,0,0,3,0,172,91,12,91,215,138,178,94,12,100,228,141,327,260,227,315,352,307,5,0,0,90,56,107,108,93,53,9,10,5,17,12,14,5,10,11,5,0,32,1,3,36,58,76,24,90,101,31,42,71,0,150,150,0,0,0,0,0,0,0,1,550,.150,4,0,0,8,175,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,80,43,93,84,95,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,386,,,tejada000lud,,90,1
58991,0,0,-,,Elliott,Evan,,32,10,1,2001,36,Canada,80680,Toronto,4,191,209,1,1,12,0,0,4,0,103,88,74,62,127,74,103,88,74,62,127,74,103,88,74,62,127,74,9,1,2,43,23,50,57,84,47,267,175,269,177,386,245,9,7,5,38,90,45,14,3,66,36,81,27,1,1,68,64,56,150,0,0,0,0,0,0,0,0,0,1,550,.271,0,0,27,111,106,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,129,82,178,79,74,388,1.0500,452,354,0,317,260,0,0,0,0,0,0,0,0,419,0,419,317,0,0,0,0,0,0,0,0,0,417,,,elliot000eva,@evanelliott73,1,14
55594,0,0,-,,Veliz,Mauricio,,0,17,7,2002,210,Venezuela,13872,Ciudad Guayana,5,188,170,1,1,12,0,0,4,0,127,97,20,122,115,141,125,103,22,125,123,127,136,134,46,134,137,138,7,0,0,38,37,28,48,82,38,249,279,311,305,379,336,7,5,1,87,104,51,10,2,62,68,91,45,2,2,16,32,46,150,0,0,0,0,0,0,0,0,0,1,550,.301,0,0,22,70,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,93,88,110,116,95,227,1.0500,300,206,206,0,0,0,0,0,0,0,0,0,0,290,201,0,0,0,0,0,0,0,0,0,0,0,378,,,veliz-000mau,,2,10
54659,0,0,-,,Sprinkle,Jonathan,,47,8,7,1998,206,The United States,58136,Overland Park,4,198,235,1,1,12,0,0,4,0,128,82,80,141,141,116,128,82,80,141,141,116,128,82,80,141,141,116,7,0,0,31,20,25,47,78,14,300,221,309,226,305,224,7,12,2,39,94,50,14,3,47,49,113,47,1,2,20,38,50,200,0,0,0,0,0,0,0,0,0,1,550,.297,0,0,21,95,84,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,103,41,81,91,88,299,1.0000,299,0,243,0,199,243,0,0,0,0,0,0,0,0,243,0,199,243,0,0,0,0,0,0,0,0,335,,,sprink000jon,,1,14
19879,0,0,-,,Alvarado,Samuel,,50,30,6,1994,206,The United States,22778,Edinburg,5,183,172,1,1,12,0,0,1,0,57,83,7,42,76,25,60,91,7,38,79,27,59,89,7,39,78,26,8,0,0,26,19,14,45,77,61,276,243,271,242,273,242,8,7,1,31,103,46,11,3,31,95,71,45,0,0,0,12,1,200,0,0,0,0,0,0,0,0,0,1,550,.286,0,0,26,89,101,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,97,88,97,95,103,365,1.0000,365,365,0,325,271,0,0,0,0,0,0,0,0,365,0,325,271,0,0,0,0,0,0,0,0,0,368,,,alvara001sam,,0,11
154151,0,0,-,,Carrillo,Jose,,43,22,1,2007,210,Venezuela,83920,Valencia,5,175,172,3,1,2,0,0,1,0,129,115,72,125,130,129,138,106,77,131,147,130,339,284,228,336,355,327,7,0,0,49,44,80,110,110,51,10,12,17,10,22,22,7,8,12,9,0,28,1,3,23,49,92,27,117,109,18,31,51,0,150,0,0,0,0,0,0,0,0,1,550,.135,4,0,1,9,207,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,178,169,139,149,131,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,,,carril005jos,,100,1
154007,0,0,-,,Marin,Jahir,,0,11,1,2007,145,Panama,42239,La Chorrera,5,178,169,1,1,2,0,0,1,0,113,113,111,107,118,106,113,113,111,107,118,106,219,226,222,214,236,212,30,0,0,34,61,53,20,114,6,1,1,1,1,1,1,30,15,5,25,25,25,1,3,61,75,45,55,90,87,64,48,45,0,150,0,0,0,0,0,0,0,0,1,550,.119,3,0,1,8,232,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,84,168,59,107,141,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,398,,,marin-000jah,,119,1
151748,0,0,-,,Roquez,Fernando,,22,1,9,2005,56,Dominican Republic,71432,Santo Domingo,1,188,181,2,1,7,0,0,2,0,143,182,269,281,150,140,165,191,286,292,170,170,309,365,344,386,337,276,10,0,0,100,88,143,106,98,85,18,23,19,12,18,17,10,10,4,7,0,36,1,3,35,39,61,16,2,2,101,114,102,0,0,150,0,0,0,150,0,150,0,1,550,.158,7,0,7,28,194,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,86,109,89,83,109,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,386,,,roquez000fer,,2,1
65111,0,0,-,,Imbert,Jhon,,0,1,9,2003,56,Dominican Republic,10196,Boca Chica,5,185,172,1,1,5,0,0,3,0,171,198,293,325,181,174,165,194,281,318,171,168,228,361,382,420,211,253,8,2,2,90,89,148,109,99,75,21,15,13,15,17,20,8,11,3,2,0,33,1,2,83,72,113,78,2,1,78,83,102,0,0,0,100,150,0,0,0,0,0,1,550,.161,7,0,7,34,192,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,117,86,62,77,66,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,390,,,imbert000jho,,2,1
60130,0,0,-,,Whitehouse,Colton,,3,5,4,1998,206,The United States,47811,Mansfield,4,188,216,2,1,11,0,0,0,0,207,180,254,184,254,175,221,190,272,195,270,185,217,188,267,192,266,182,8,3,2,90,75,99,95,93,25,192,168,189,167,190,169,8,12,3,89,73,46,8,3,44,50,76,44,0,0,78,88,91,200,0,50,0,0,0,200,0,200,0,1,550,.313,0,0,36,114,56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,48,174,152,50,175,215,1.0000,215,230,0,230,230,0,0,0,0,0,0,0,0,230,0,230,230,0,0,0,0,0,0,0,0,0,406,,,whiteh000col,,0,8
57867,0,0,-,,Branche,Stevie,,10,18,5,1997,206,The United States,55159,New Paltz,4,193,205,1,1,12,0,0,5,0,104,103,35,82,84,122,104,103,35,82,84,122,104,103,35,82,84,122,8,0,0,28,18,5,60,101,8,314,218,330,224,323,223,8,8,2,38,80,43,15,3,27,29,89,26,1,4,29,41,56,200,0,0,0,0,0,0,0,0,0,1,550,.297,0,0,22,96,89,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,99,93,66,75,97,317,.9950,317,264,213,0,213,0,0,0,0,0,0,0,0,264,213,0,213,0,0,0,0,0,0,0,0,0,330,,,branch001ste,@StevieBranche,1,15
56351,0,0,-,,Valdez,Abe,,21,14,7,1998,206,The United States,69896,San Diego,5,180,185,1,1,2,0,0,1,0,160,134,71,188,189,131,158,131,68,181,184,128,159,132,69,183,185,129,10,0,0,45,32,45,58,71,26,20,10,20,10,20,10,10,6,13,14,31,35,1,4,35,92,61,11,88,81,29,62,41,0,150,0,0,0,0,0,0,0,0,1,550,.142,5,0,0,14,188,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,110,65,109,90,84,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,315,,,valdez002abr,,88,1
54854,0,0,-,,Churchill,Ian,,25,28,2,1999,206,The United States,70990,Santa Barbara,4,188,201,2,2,12,0,0,3,0,87,65,7,74,110,57,87,65,7,74,110,57,87,65,7,74,110,57,8,0,0,33,36,30,33,45,15,349,239,325,225,331,229,8,10,2,30,98,50,12,3,60,28,129,15,5,2,16,37,55,200,0,0,0,0,0,0,0,0,0,1,550,.294,0,0,19,93,84,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,87,87,62,75,63,299,.8960,299,270,191,0,191,0,0,0,0,0,0,0,0,270,191,0,191,0,0,0,0,0,0,0,0,0,336,,,church002ian,@IanChurchill7,5,12
54740,0,0,-,,Rodriguez,Edryn,,0,23,4,2003,56,Dominican Republic,71389,Santiago,5,175,150,1,1,4,0,0,3,0,212,246,251,252,216,217,197,234,216,236,207,199,365,476,280,378,340,395,12,0,0,105,86,146,131,113,72,15,8,12,16,13,12,12,12,4,8,0,23,1,4,112,133,104,115,3,2,106,114,89,0,0,0,75,75,150,0,0,0,0,1,550,.169,9,1,5,22,180,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,97,65,81,113,62,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,392,,,rodrig000edr,,3,1
54738,0,0,-,,Da Costa Lemos,Pedro,,37,22,5,2003,28,Brazil,71404,Santo André,5,183,179,1,1,12,0,0,6,0,108,74,22,122,120,94,108,74,22,122,120,94,108,74,22,122,120,94,7,0,0,30,20,15,56,75,17,321,266,334,273,408,357,7,12,1,45,86,45,10,3,48,55,88,44,1,2,23,32,58,150,0,0,0,0,0,0,0,0,0,1,550,.286,0,0,21,79,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,96,68,110,127,90,274,1.0000,434,268,190,190,0,0,0,0,0,0,0,0,0,413,413,413,0,0,0,0,0,0,0,0,0,0,397,,,lemos-000ped,,1,12
54695,0,0,-,,Espinal,Ewry,,14,18,12,2002,56,Dominican Republic,71389,Santiago,1,183,185,2,1,9,0,0,4,0,158,185,244,306,162,162,171,198,270,325,180,175,269,341,324,373,255,287,5,3,2,90,82,148,88,107,59,7,15,5,22,12,20,5,8,6,2,0,36,1,4,34,68,79,24,2,1,83,98,111,0,0,50,0,0,0,200,0,200,0,1,550,.160,7,0,6,34,191,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,80,52,74,85,108,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,385,,,espina000ewr,,2,1
53337,0,0,-,,Uhm,Han-gyeol,,91,8,12,1996,177,South Korea,77908,Daegu,2,168,161,1,1,4,143,143,7,0,277,179,30,212,270,288,264,175,32,205,255,280,268,176,32,207,259,282,4,1,1,108,94,122,108,148,68,2,2,2,2,2,2,4,4,3,0,0,23,0,3,122,129,107,93,0,0,100,98,83,0,0,0,200,200,200,0,0,0,0,1,550,.186,8,1,0,17,163,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,81,107,88,105,67,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,319,,,choi--003kyu,,0,0
50799,0,0,-,,Valerio,Samuel,,56,8,10,2001,56,Dominican Republic,71432,Santo Domingo,1,193,220,1,1,11,0,0,5,0,134,99,30,133,127,143,133,109,27,120,140,129,140,106,28,144,137,147,6,0,0,35,43,23,39,102,18,261,130,303,142,410,154,6,9,1,63,106,49,19,3,55,62,103,41,3,2,13,42,57,150,0,0,0,0,0,0,0,0,0,1,550,.304,0,0,23,126,72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,101,90,72,100,80,264,1.0500,441,0,193,0,193,0,234,0,0,0,0,0,0,0,414,0,368,0,414,0,0,0,0,0,0,0,345,,,valeri000sam,,3,19
50107,0,0,-,,Kohn,Zach,,31,30,9,1997,206,The United States,86588,Woodhaven,4,193,190,1,1,12,0,0,4,0,170,97,2,122,171,181,170,97,2,122,171,181,170,97,2,122,171,181,8,0,0,29,10,20,57,44,13,368,121,369,123,368,122,8,11,3,75,67,47,11,3,47,63,79,33,1,3,24,42,64,200,0,0,0,0,0,0,0,0,0,1,550,.268,0,0,17,134,85,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,99,78,115,120,61,300,1.0500,300,258,0,258,209,0,0,0,0,0,0,0,0,258,0,258,209,0,0,0,0,0,0,0,0,0,419,,,kohn--000zac,@KohnGotKicks,1,11
27064,0,0,-,,Dometilia,Jerson,,12,13,8,1998,231,Curaçao,87084,Willemstad,1,173,165,1,1,4,0,0,1,0,243,214,155,247,243,250,221,194,136,224,225,227,226,199,142,230,229,233,13,2,2,73,89,104,77,96,55,2,2,2,2,2,2,13,15,30,1,0,43,0,4,119,114,114,115,1,1,116,115,89,0,0,0,150,200,200,150,0,0,0,1,550,.174,9,0,1,20,173,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,107,71,185,99,155,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,376,,,dometi000jer,,1,0
22901,0,0,-,,Valdez,Joan,,50,10,3,1999,56,Dominican Republic,70516,San Pedro de Macorís,1,193,218,1,1,12,0,0,6,0,100,111,2,103,66,133,106,122,2,103,66,146,104,119,2,103,66,143,6,0,0,87,104,65,93,103,75,337,146,353,152,346,150,6,9,2,46,111,48,14,4,88,115,121,54,3,4,5,6,11,150,0,0,0,0,0,0,0,0,0,1,550,.271,0,0,18,120,79,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,97,91,99,103,88,285,1.0500,288,239,197,0,197,0,0,0,0,0,0,0,0,241,198,0,198,0,0,0,0,0,0,0,0,0,421,,,valdez000joa,,3,14
21233,0,0,-,,Williams,Peyton,,19,6,5,1998,206,The United States,59107,Pinehurst,4,188,220,1,1,12,0,0,6,0,103,128,38,51,97,106,103,128,38,51,97,106,103,128,38,51,97,106,6,0,0,21,29,5,28,180,13,313,250,327,267,321,261,6,9,2,39,109,44,11,3,20,17,118,5,2,4,33,24,33,200,0,0,0,0,0,0,0,0,0,1,550,.299,0,0,22,83,85,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,121,198,16,90,11,303,1.2090,303,289,0,201,0,0,0,0,0,0,0,0,0,289,0,201,0,0,0,0,0,0,0,0,0,0,329,,,willia001pey,,2,11
20921,0,0,-,,Engler,Scott,,21,12,12,1996,206,The United States,86418,Wichita,4,193,220,1,1,12,0,0,7,0,86,71,22,109,84,80,86,71,20,109,84,80,86,71,21,109,84,80,6,1,1,30,24,22,45,89,55,309,209,325,224,318,217,6,5,1,35,103,45,15,3,49,81,65,55,1,1,5,5,5,200,0,0,0,0,0,0,0,0,0,1,550,.299,0,0,22,97,85,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,100,77,114,95,101,303,1.2220,303,239,0,0,0,197,0,197,0,0,0,0,0,239,0,0,0,197,0,197,0,0,0,0,0,0,329,,,engler001sco,@scott_engler_,1,15
20369,0,0,-,,Fowler,Dalton,,5,7,1,2000,206,The United States,4075,Arlington,4,196,201,2,2,12,0,0,3,0,97,103,22,60,84,106,97,103,22,60,84,106,97,103,22,60,84,106,6,1,1,58,84,57,32,89,16,368,222,308,202,323,207,6,14,3,35,149,55,14,2,42,26,74,42,4,3,6,111,27,200,0,0,0,0,0,0,0,0,0,1,550,.289,0,0,17,101,77,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,87,190,119,132,143,278,.9400,278,0,202,0,0,0,246,0,0,0,0,0,0,0,202,0,0,0,246,0,0,0,0,0,0,0,364,,,fowler000dal,@dfowl21,4,14
18860,0,0,-,,Miliano,Michell,,27,22,12,1999,56,Dominican Republic,1876,Altamira,1,191,185,1,1,12,0,0,7,0,139,181,2,164,157,106,123,174,2,158,148,97,127,176,2,160,151,99,6,1,1,69,100,19,88,114,61,284,224,305,232,300,230,6,10,1,44,114,52,14,3,56,99,85,45,1,1,2,2,2,150,0,0,0,0,0,0,0,0,0,1,550,.298,0,0,20,94,81,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,103,88,111,95,112,289,1.0500,291,0,0,209,0,0,257,0,0,0,0,0,0,0,0,210,0,0,258,0,0,0,0,0,0,0,334,,,milian000mic,,1,14
154010,0,0,-,,Marte,Angel,,0,28,12,2005,206,The United States,0,,5,180,185,1,1,2,0,0,1,0,116,103,111,113,116,114,116,103,111,113,116,114,225,206,222,226,232,228,30,0,0,13,58,60,66,78,73,1,1,1,1,1,1,30,15,5,25,25,25,1,3,53,59,46,45,81,96,59,50,50,0,150,150,0,0,0,0,0,0,0,1,550,.121,3,0,1,8,234,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,167,156,50,77,166,1,1.0000,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,383,,,marte-000ang,,98,1
