// List of Teams and their ID's:
//592 => ID of Tohoku Golden Eagles
//589 => ID of Chiba Marines
//584 => ID of Tokyo Swallows
//585 => ID of Saitama Lions
//587 => ID of Tokyo Giants
//593 => ID of Yokohama DeNA Bay Stars
//590 => ID of Osaka Tigers
//591 => ID of Osaka Buffaloes
//588 => ID of Hiroshima Toyo Carp
//583 => ID of Hokkaido Fighters
//594 => ID of Aichi Dragons
//586 => ID of Fukuoka Hawks
//
//
//id, del, team_id, Team Name, League Name, LastName, FirstName, NickName, UniformNumber, DayOB, MonthOB, YearOB, NationalityID, Nation, CityID, City, facial_type, Height (cm), Weight (kg), Bats, Throws, Position, ML Service, 40 man roster service, pro years, options used, Contact vL, Gap vL, Power vL, Eye vL, Avoid K vL, BABIP vL, Contract Vr, Gap Vr, Power vR, Eye vR, Ks vR, BABIP vR, Contact Pot, Gap Pot, Power Pot, Eye Pot, Ks Pot, BABIP Pot, HBP, GB Batter type, FB Batter type, speed, steal rate, steal, running, sac bunt, bunt hit,Move vL, Control vL, Movement vR, Control vR, Move Pot, Control Pot, HBP, WP, Balk, Stamina, Hold, GB%, Velocity, ArmSlot, Infield Range, Infield Error, Infield Arm, DP, CatcherAbil, Catcher Arm, OF Range, OF Error, OF Arm, PExp, CExp, 1bExp, 2bExp, 3bExp, ssExp, LFExp, CFExp, RFExp, use expected, expected level, expected ab, expected avg, expected 2b, expected 3b, expected hr, expected bb, expected k, expected hbp, contract y1, contract y2, contract y3, contract y4, contract y5, contract y6, contract y7, contract y8, contract y9, contract y10, contract current year (0 = first year), extension y1, extension y2, extension y3, extension y4, extension y5, extension y6, extension y7, extension y8, extension y9, extension y10, greed, loyalty, play_for_winner, work_ethic, intelligence, leader ability, Stuff Overall, Stuff R/L split, Stuff Pot., Fastball (scale: 0-5), Slider, Curveball, Changeup, Cutter, Sinker, Splitter, Forkball, Screwball, Circlechange, Knucklecurve, Knuckleball, Fastball Pot.(scale: 0-5), Slider Pot., Curveball Pot., Changeup Pot., Cutter Pot., Sinker Pot., Splitter Pot., Forkball Pot., Screwball Pot., Circlechange Pot., Knucklecurve Pot., Knuckleball Pot., Hitter 3B/2B ratio, pbabip, lahman_id, bbref_id, bbrefminors_id, twitter_handle, Catcher Framing, Velo Pot
62991,0,0,-,,Avila,Carlos,,6,4,12,2003,210,Venezuela,0,,89,180,181,12,12,2,0,0,0,0,204,276,12,12,12,12,204,27,12,12,12,12,314,27,239,313,346,276,1,0,0,12,12,12,12,105,1,10,17,10,22,15,20,1,4,12,8,0,27,1,4,31,5,71,1,75,1,89,94,20,0,0,0,0,0,0,0,0,0,0,1,550,.173,0,0,5,20,177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,87,67,98,93,94,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,avila-006car,,avila-006car,,89,1
62447,0,0,-,,Espinosa,Cristhian,,79,30,3,2002,49,Cuba,0,,1,191,154,3,3,11,0,0,0,0,65,27,3,3,3,3,65,45,3,3,3,3,65,45,60,51,89,27,10,0,0,3,3,3,3,63,10,247,247,255,250,347,364,10,3,3,70,56,45,1,3,38,29,30,1,1,10,43,59,86,150,0,0,0,0,0,0,0,0,0,1,550,.313,0,0,29,86,57,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,123,129,54,141,194,218,1.0000,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,espino000cri,,espino000cri,,1,10
59650,0,0,-,,Wehler,Jeff,@J_Whales7,4,10,0,1999,206,The United States,0,@J_Whales7,0,183,201,0,0,4,0,0,0,0,262,261,0,0,0,0,262,0,0,0,0,0,268,0,282,265,281,261,0,0,0,0,0,0,0,65,0,2,2,2,2,2,2,0,2,0,0,0,0,1,2,123,7,117,1,0,0,99,116,25,0,0,0,0,0,0,0,0,0,0,1,550,.195,0,0,7,25,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,148,124,171,29,84,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,wehler000jef,@J_Whales7,wehler000jef,@J_Whales7,0,0
56977,0,0,-,,Toerner,Austin,,27,4,3,1997,206,The United States,0,,1,193,201,3,3,11,0,0,0,0,86,70,3,3,3,3,86,45,3,3,3,3,85,45,12,60,92,70,9,0,0,3,3,3,3,78,9,241,195,247,196,244,196,9,3,3,101,96,45,1,3,47,30,90,1,1,9,6,10,104,200,0,0,0,0,0,0,0,0,0,1,550,.302,0,0,30,104,61,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,119,53,117,120,75,230,1.0000,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,toerne000aus,,toerne000aus,,1,9
56113,0,0,-,,Garrett,Blake,,30,7,1,1994,206,The United States,0,,1,188,174,1,1,11,0,0,0,0,88,73,1,1,1,1,88,49,1,1,1,1,89,49,7,62,98,73,8,0,0,1,1,1,1,79,8,213,177,230,181,222,179,8,3,1,87,96,49,1,3,48,30,89,1,1,8,5,13,110,200,0,0,0,0,0,0,0,0,0,1,550,.300,0,0,30,110,67,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,117,95,97,129,78,247,1.0000,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,garret000bla,,garret000bla,,1,8
50682,0,0,-,,Rivero,Yoander,,14,22,10,2001,210,Venezuela,0,,1,175,154,10,10,4,0,0,0,0,233,291,10,10,10,10,233,29,10,10,10,10,414,29,217,365,505,291,1,0,0,10,10,10,10,123,1,10,8,20,16,20,12,1,4,10,5,0,29,1,4,128,4,104,1,1,1,115,122,40,0,0,0,0,0,0,0,0,0,0,1,550,.180,0,0,4,40,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,94,55,119,93,85,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,rivero000yoa,,rivero000yoa,,1,1
49402,0,0,-,,Caceres,Kelvin,,41,26,2,2000,56,Dominican Republic,0,,2,185,181,2,2,12,0,0,0,0,152,161,2,2,2,2,152,62,2,2,2,2,152,62,54,164,148,161,17,0,0,2,2,2,2,60,17,373,297,380,300,377,298,17,3,2,44,91,62,1,3,49,12,114,1,2,17,21,40,70,200,0,0,0,0,0,0,0,0,0,1,550,.258,0,0,12,70,107,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,117,84,107,117,110,389,.9950,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,cacere000kel,,cacere000kel,,2,17
43983,0,0,-,,Shimizu,Yushi,,10,22,7,1996,98,Japan,0,,116,185,201,7,7,2,529,0,0,0,209,209,7,7,7,7,209,37,7,7,7,7,227,37,212,208,258,209,1,0,0,7,7,7,7,143,1,22,46,22,46,22,46,1,3,7,16,0,37,1,3,72,4,120,1,116,1,72,100,17,0,0,0,0,0,0,0,0,0,0,1,550,.176,0,0,4,17,163,1,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,103,107,116,97,64,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,shimiz000yus,,shimiz000yus,,116,1
37685,0,0,-,,Uebayashi,Seiji,,51,1,30,1995,98,Japan,0,,0,185,198,30,30,8,837,0,0,0,267,232,30,30,30,30,267,43,30,30,30,30,246,43,297,183,270,232,2,0,0,30,30,30,30,143,2,2,2,2,2,2,2,2,3,30,1,0,43,1,3,104,7,128,1,0,2,144,136,14,0,0,0,0,0,0,0,0,0,0,1,550,.188,0,0,7,14,159,2,460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,134,110,99,125,24,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,uebaya000sei,,uebaya000sei,,0,2
20521,0,0,-,,Reynolds,Sean,,25,19,1,1998,206,The United States,0,,0,203,249,1,1,12,0,0,0,0,247,286,1,1,1,1,247,48,1,1,1,1,244,48,393,333,207,286,16,0,0,1,1,1,1,77,16,400,285,401,280,401,282,16,3,1,40,89,48,1,3,37,13,111,1,0,16,105,77,76,200,0,0,0,0,0,0,0,0,0,1,550,.256,0,0,13,76,106,16,1400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,114,48,111,100,102,388,.8980,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,reynol000sea,,reynol000sea,,0,16
218,0,0,-,,McClelland,Jackson,@J_McClelland_23,28,19,3,1994,206,The United States,0,@J_McClelland_23,1,196,245,3,3,12,0,0,0,0,126,146,3,3,3,3,126,48,3,3,3,3,127,48,37,73,111,146,18,0,0,3,3,3,3,86,18,380,310,379,311,381,310,18,3,3,35,86,48,1,3,19,15,104,1,1,18,26,17,67,200,0,0,0,0,0,0,0,0,0,1,550,.262,0,0,15,67,89,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,112,115,106,81,96,318,1.0200,318,202,0,0,202,0,202,202,0,0,0,0,0,202,0,0,202,0,202,202,0,0,0,0,0,0,422,mcclel002jac,@J_McClelland_23,mcclel002jac,@J_McClelland_23,1,18
152265,0,0,-,,Munoz,Luimy,,50,28,1,2002,56,Dominican Republic,0,,2,188,161,1,1,11,0,0,0,0,118,157,1,1,1,1,118,48,1,1,1,1,149,48,43,119,141,157,13,0,0,1,1,1,1,82,13,254,171,249,170,376,257,13,3,1,76,105,48,1,3,46,28,92,1,2,13,15,40,113,200,0,0,0,0,0,0,0,0,0,1,550,.312,0,0,28,113,75,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,85,56,97,84,96,271,1.0000,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,munoz-009lui,,munoz-009lui,,2,13
1494,0,0,-,,Hughes,Brandon,@Brando_Hugs,56,1,1,1995,206,The United States,0,@Brando_Hugs,6,188,216,1,1,12,0,0,0,0,165,174,1,1,1,1,165,38,1,1,1,1,163,38,141,155,163,174,13,0,0,1,1,1,1,106,13,405,377,382,371,390,372,13,3,1,36,104,38,1,3,71,18,88,1,6,13,145,116,51,200,0,0,0,0,0,0,0,0,0,1,550,.253,0,0,18,51,111,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,20,100,176,177,89,404,1.0330,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,hughes000bra,@Brando_Hugs,hughes000bra,@Brando_Hugs,6,13
56036,0,0,-,,Showalter,Justin,@jshow2211,33,2,2,1999,206,The United States,0,@jshow2211,4,188,185,2,2,11,0,0,0,0,80,68,2,2,2,2,80,48,2,2,2,2,80,48,17,51,84,68,11,0,0,2,2,2,2,26,11,270,172,305,179,293,176,11,3,2,96,74,48,1,3,55,23,129,1,4,11,22,44,111,200,0,0,0,0,0,0,0,0,0,1,550,.316,0,0,23,111,60,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,103,47,108,102,63,227,1.0000,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,showal000jus,@jshow2211,showal000jus,@jshow2211,4,11
25430,0,0,-,,Hutchison,Rodney,@rodhutch9,19,9,2,1996,206,The United States,0,@rodhutch9,2,196,249,2,2,12,0,0,0,0,107,124,2,2,2,2,107,55,2,2,2,2,108,55,52,124,90,124,13,0,0,2,2,2,2,116,13,343,347,387,364,367,356,13,2,2,43,79,55,1,2,21,14,120,1,2,13,45,59,55,200,0,0,0,0,0,0,0,0,0,1,550,.259,0,0,14,55,92,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,95,71,81,115,55,332,1.0500,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,hutchi000rod,@rodhutch9,hutchi000rod,@rodhutch9,2,13
19862,0,0,-,,Zuniga,Guillo,,49,10,1,1998,44,Colombia,0,,1,196,229,1,1,12,0,0,0,0,92,85,1,1,1,1,92,44,1,1,1,1,92,44,23,71,93,85,17,0,0,1,1,1,1,103,17,351,305,408,325,387,316,17,2,1,32,103,44,1,2,59,16,65,1,1,17,1,1,66,200,0,0,0,0,0,0,0,0,0,1,550,.263,0,0,16,66,101,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,49,114,126,93,35,365,1.1760,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,zuniga000gui,,zuniga000gui,,1,17
60634,0,0,-,,Zitella,Jake,@ZitellaJake,24,24,8,2005,206,The United States,0,@ZitellaJake,1,180,201,8,8,5,0,0,0,0,252,360,8,8,8,8,252,25,8,8,8,8,368,25,418,390,379,360,1,0,0,8,8,8,8,77,1,2,2,2,2,2,2,1,2,8,1,45,25,1,2,88,7,119,1,1,1,88,75,23,0,0,0,0,0,0,0,0,0,0,1,550,.192,0,0,7,23,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,92,56,130,132,69,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,zitell000jak,@ZitellaJake,zitell000jak,@ZitellaJake,1,1
58217,0,0,-,,Pennington,Walter,,87,14,1,1998,206,The United States,0,,1,188,205,1,1,12,0,0,0,0,123,126,1,1,1,1,123,61,1,1,1,1,122,61,25,98,117,126,12,0,0,1,1,1,1,105,12,408,362,380,354,389,356,12,3,1,44,102,61,1,3,58,11,105,1,1,12,16,43,55,200,0,0,0,0,0,0,0,0,0,1,550,.264,0,0,11,55,99,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,98,111,63,77,97,356,1.0250,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,pennin003wal,,pennin003wal,,1,12
54661,0,0,-,,Castillo,Chad,,21,19,12,2000,206,The United States,0,,5,191,225,12,12,3,0,0,0,0,206,203,12,12,12,12,206,45,12,12,12,12,202,45,346,236,213,203,1,0,0,12,12,12,12,92,1,10,30,10,30,10,30,1,3,12,3,4,45,1,3,48,11,51,1,5,1,89,82,21,0,0,0,0,0,0,0,0,0,0,1,550,.178,0,0,11,21,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,109,105,87,128,99,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,castil000cha,,castil000cha,,5,1
54412,0,0,-,,Johnson,Evan,@EvanJohnson_17,21,17,3,1997,206,The United States,0,@EvanJohnson_17,4,180,190,3,3,12,0,0,0,0,128,119,3,3,3,3,128,48,3,3,3,3,128,48,30,205,137,119,12,0,0,3,3,3,3,157,12,400,325,394,324,397,324,12,3,3,43,94,48,1,3,45,14,114,1,4,12,17,44,64,200,0,0,0,0,0,0,0,0,0,1,550,.251,0,0,14,64,104,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,99,120,106,99,67,378,1.0000,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,johnso000eva,@EvanJohnson_17,johnso000eva,@EvanJohnson_17,4,12
49788,0,0,-,,Perry,Darius,,9,3,7,2001,206,The United States,0,,94,188,201,7,7,2,0,0,0,0,180,249,7,7,7,7,180,37,7,7,7,7,239,37,356,386,237,249,1,0,0,7,7,7,7,64,1,5,5,5,5,5,5,1,4,7,1,18,37,1,4,33,8,116,1,94,1,28,43,27,0,0,0,0,0,0,0,0,0,0,1,550,.168,0,0,8,27,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,89,116,62,115,73,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,perry-000dar,,perry-000dar,,94,1
27224,0,0,-,,Wagner,Brandon,@wagssworld,18,24,30,1995,206,The United States,0,@wagssworld,7,183,209,30,30,7,0,0,0,0,196,291,30,30,30,30,196,46,30,30,30,30,194,46,278,420,90,291,0,0,0,30,30,30,30,116,0,2,2,2,2,2,2,0,3,30,1,0,46,1,3,70,7,123,1,7,0,90,85,57,0,0,0,0,0,0,0,0,0,0,1,550,.150,0,0,7,57,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,107,35,107,87,89,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,wagner000bra,@wagssworld,wagner000bra,@wagssworld,7,0
24449,0,0,-,,Byrne,Michael,@mikebyrne_17,19,16,3,1997,206,The United States,0,@mikebyrne_17,2,191,205,3,3,12,0,0,0,0,151,157,3,3,3,3,151,57,3,3,3,3,150,57,31,103,142,157,13,0,0,3,3,3,3,57,13,366,371,379,376,373,374,13,4,3,43,94,57,1,4,65,13,115,1,2,13,7,50,51,200,0,0,0,0,0,0,0,0,0,1,550,.266,0,0,13,51,93,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,72,19,116,111,170,335,1.0110,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,byrne-003mic,@mikebyrne_17,byrne-003mic,@mikebyrne_17,2,13
1825,0,0,-,,Griep,Nate,@GrimGrieper,24,11,2,1993,206,The United States,0,@GrimGrieper,1,188,209,2,2,12,0,0,0,0,112,118,2,2,2,2,112,57,2,2,2,2,113,57,28,128,106,118,12,0,0,2,2,2,2,87,12,382,345,402,353,394,349,12,4,2,31,82,57,1,4,29,12,102,1,1,12,61,58,57,200,0,0,0,0,0,0,0,0,0,1,550,.260,0,0,12,57,90,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,174,193,83,123,108,323,1.0420,323,264,0,0,264,0,264,264,0,0,0,0,0,264,0,0,264,0,264,264,0,0,0,0,0,0,415,griep-000nat,@GrimGrieper,griep-000nat,@GrimGrieper,1,12
153984,0,0,-,,Garza,Andres,,28,12,5,2007,124,Mexico,0,,88,180,165,5,5,2,0,0,0,0,162,286,5,5,5,5,162,25,5,5,5,5,275,25,219,294,268,286,1,0,0,5,5,5,5,63,1,1,1,1,1,1,1,1,3,5,25,25,25,1,3,70,4,55,1,105,1,121,138,25,0,0,0,0,0,0,0,0,0,0,1,550,.155,0,0,4,25,194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,163,114,117,112,55,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,garza-004and,,garza-004and,,88,1
70365,0,0,-,,Rijo,Elvis,,8,27,3,2003,151,Puerto Rico,0,,2,180,165,3,3,4,0,0,0,0,288,319,3,3,3,3,288,38,3,3,3,3,344,38,193,355,374,319,1,0,0,3,3,3,3,105,1,15,17,17,12,17,14,1,3,3,9,0,38,1,3,115,1,120,1,2,1,118,119,32,0,0,0,0,0,0,0,0,0,0,1,550,.193,0,0,1,32,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,118,116,88,107,75,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,rijo--000elv,,rijo--000elv,,2,1
65601,0,0,-,,Rushford,Milo,@MiloRushford,3,12,12,2004,206,The United States,0,@MiloRushford,1,185,185,12,12,8,0,0,0,0,226,358,12,12,12,12,226,22,12,12,12,12,343,22,378,380,332,358,1,0,0,12,12,12,12,111,1,46,38,46,38,46,38,1,3,12,25,23,22,1,3,63,5,61,1,1,1,132,127,34,0,0,0,0,0,0,0,0,0,0,1,550,.177,0,0,5,34,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,53,149,142,120,192,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,rushfo000mil,@MiloRushford,rushfo000mil,@MiloRushford,1,1
50610,0,0,-,,De La Cruz,Jose,,24,3,22,2002,56,Dominican Republic,0,,3,185,194,22,22,9,0,0,0,0,201,332,22,22,22,22,201,42,22,22,22,22,310,42,422,386,284,332,10,0,0,22,22,22,22,133,10,25,38,30,30,30,35,10,4,22,13,5,42,1,4,40,9,85,1,3,10,118,109,27,0,0,0,0,0,0,0,0,0,0,1,550,.177,0,0,9,27,181,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,99,87,119,94,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,delacr012jos,,delacr012jos,,3,10
38791,0,0,-,,Wang,Po-Jung,,3,9,30,1993,43,Chinese Taipei,0,,0,183,207,30,30,7,0,0,0,0,301,285,30,30,30,30,301,40,30,30,30,30,296,40,102,229,307,285,0,0,0,30,30,30,30,83,0,5,7,5,7,5,7,0,3,30,3,0,40,1,3,64,1,64,1,0,0,94,88,20,0,0,0,0,0,0,0,0,0,0,1,550,.196,0,0,1,20,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,123,28,151,108,97,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,wang--000po-,,wang--000po-,,0,0
55232,0,0,-,,Gonzalez,Daniel,,0,27,1,2001,210,Venezuela,0,,3,191,161,1,1,11,0,0,0,0,141,161,1,1,1,1,141,49,1,1,1,1,147,49,27,112,123,161,10,0,0,1,1,1,1,81,10,315,139,313,135,401,249,10,3,1,63,107,49,1,3,55,20,95,1,3,10,11,43,127,200,0,0,0,0,0,0,0,0,0,1,550,.307,0,0,20,127,68,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,107,49,89,120,91,251,.9300,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,gonzal021dan,,gonzal021dan,,3,10
47306,0,0,-,,Remington,Jesse,,41,5,1,1992,206,The United States,0,,1,191,201,1,1,11,0,0,0,0,94,90,1,1,1,1,94,51,1,1,1,1,95,51,7,56,95,90,10,0,0,1,1,1,1,79,10,181,155,173,153,175,153,10,3,1,84,96,51,1,3,52,34,91,1,1,10,8,8,119,150,0,0,0,0,0,0,0,0,0,1,550,.301,0,0,34,119,79,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,88,94,77,89,83,285,.9910,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,reming000jes,,reming000jes,,1,10
44302,0,0,-,,Gomez,Luis,,31,24,6,1994,49,Cuba,0,,88,178,143,6,6,2,0,0,0,0,246,225,6,6,6,6,246,38,6,6,6,6,248,38,194,197,281,225,1,0,0,6,6,6,6,82,1,27,33,27,33,27,33,1,3,6,17,0,38,1,3,29,3,66,1,88,1,25,35,16,0,0,0,0,0,0,0,0,0,0,1,550,.182,0,0,3,16,156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,119,105,79,108,109,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,gomez-010lui,,gomez-010lui,,88,1
21772,0,0,-,,Lemieux,Mack,@macklemieux57,43,6,2,1996,206,The United States,0,@macklemieux57,1,191,205,2,2,12,0,0,0,0,107,116,2,2,2,2,107,61,2,2,2,2,107,61,33,88,97,116,12,0,0,2,2,2,2,71,12,377,331,380,331,381,331,12,3,2,38,116,61,1,3,59,12,103,1,1,12,5,5,62,200,0,0,0,0,0,0,0,0,0,1,550,.258,0,0,12,62,90,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,147,24,88,96,104,323,.9860,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,lemieu000mac,@macklemieux57,lemieu000mac,@macklemieux57,1,12
69727,0,0,-,,Brito,Moises,,31,9,1,2002,56,Dominican Republic,0,,3,196,216,1,1,11,0,0,0,0,130,147,1,1,1,1,130,48,1,1,1,1,153,48,18,126,162,147,10,0,0,1,1,1,1,83,10,303,172,285,168,390,329,10,3,1,76,124,48,1,3,49,23,90,1,3,10,17,34,113,200,0,0,0,0,0,0,0,0,0,1,550,.312,0,0,23,113,64,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,90,116,79,79,89,238,.9500,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,brito-000moi,,brito-000moi,,3,10
67562,0,0,-,,Vizcaino,Jeral,,60,7,1,2002,56,Dominican Republic,0,,2,185,154,1,1,11,0,0,0,0,146,181,1,1,1,1,146,50,1,1,1,1,165,50,35,144,158,181,13,0,0,1,1,1,1,100,13,288,187,289,189,406,344,13,3,1,64,110,50,1,3,55,22,100,1,2,13,14,33,107,200,0,0,0,0,0,0,0,0,0,1,550,.315,0,0,22,107,58,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,96,54,62,95,100,222,1.0500,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,vizcai000jer,,vizcai000jer,,2,13
59353,0,0,-,,Dupere,Jared,@jareddupe,8,23,8,1999,206,The United States,0,@jareddupe,1,180,201,8,8,7,0,0,0,0,197,206,8,8,8,8,197,25,8,8,8,8,194,25,347,259,193,206,1,0,0,8,8,8,8,97,1,2,2,2,2,2,2,1,3,8,1,45,25,1,3,86,11,94,1,1,1,112,115,24,0,0,0,0,0,0,0,0,0,0,1,550,.176,0,0,11,24,185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,59,127,43,146,120,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,dupere000jar,@jareddupe,dupere000jar,@jareddupe,1,1
59024,0,0,-,,Alleyne,Bubba,@chris_alleyne2,11,13,8,1998,206,The United States,0,@chris_alleyne2,1,178,190,8,8,7,0,0,0,0,210,208,8,8,8,8,210,25,8,8,8,8,206,25,255,245,215,208,1,0,0,8,8,8,8,107,1,2,2,2,2,2,2,1,3,8,1,45,25,1,3,45,6,46,1,1,1,132,136,22,0,0,0,0,0,0,0,0,0,0,1,550,.172,0,0,6,22,178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,42,137,53,25,22,1,1.0000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,alleyn000chr,@chris_alleyne2,alleyn000chr,@chris_alleyne2,1,1
